Unnamed: 0,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ αTE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산  천연 엽산(㎍),엽산  합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n9))(g),올레산(18:1(n9))(㎎),올레산(18:1(n9))(%),박센산(18:1(n7))(g),박센산(18:1(n7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n6)c)(g),리놀레산(18:2(n6)c)(㎎),리놀레산(18:2(n6)c)(%),알파 리놀렌산(18:3(n3))(g),알파 리놀렌산(18:3(n3))(㎎),리놀렌산(18:3(n3)(%),감마 리놀렌산(18:3(n6))(g),감마 리놀렌산(18:3(n6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n6))(g),에이코사디에노산(20:2(n6))(㎎),에이코사트리에노산(20:3(n3))(㎎),에이코사트리에노산(20:3(n6))(g),에이코사트리에노산(20:3(n6))(㎎),아라키돈산(20:4(n6))(g),아라키돈산(20:4(n6))(㎎),아라키돈산(20:4(n6))(%),에이코사테트라에노산(20:4(n3))(㎎),에이코사펜타에노산(20:5(n3))(g),에이코사펜타에노산(20:5(n3))(㎎),에이코사펜타에노산(20:5(n3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n3))(g),도코사펜타에노산(22:5(n3))(㎎),도코사펜타에노산(22:5(n3))(%),도코사헥사에노산(22:6(n3))(g),도코사헥사에노산(22:6(n3))(㎎),도코사헥사에노산(22:6(n3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n9)t)(g),트랜스 올레산(18:1(n9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
177,178,D000316ZZAVG,D000316,음식,품목대표,마늘쫑장아찌,2019,전국(대표),평균,장아찌 및 절임류,장아찌.절임류,50.0,g,,,30.0,,40.8,,1.0,0.5,,5.4,3.9,1.2,1.1,1.1,0,0.5,,,,1.6,,,,,,,15.49,,0.35,12.5,17.5,,78.93,813.64,0.14,0.03,,0.08,,0,,,,,,0.0,69.95,,,,,,,,,,,,,,,,0.24,0,,,,,0.07,,0.02,,0.06,,,,,,,,,,,,15.89,,,,0,,0.75,,,,,,34.77,60.54,50.14,7.07,37.38,31.99,,42.81,12.35,45.71,,16.92,5.43,46.93,95.09,199.52,37.84,37.18,40.06,,,,,,,,0,,,0,,0,,0,,0,,0,,0,,,,0,,,,0,,,,0,,,0,,,,,,,,,0,,,0,,,,0,,,0,,0,,,,,,,,0.1,,,0,,,0,,,0,,,0,,0,,,,0,,,,0,,,0,,,,,,0,0,,0,,0,,,,,,2.3,,,,,식약처('17) 제5권,식품의약품안전처
6792,6793,D018012ZZAVG,D018012,음식,품목대표,경단,2020,전국(대표),평균,곡류 및 서류,떡류,100.0,g,,,239.92,,47.32,,6.28,6.72,,38.58,0.61,0.13,0.10,0.11,0.00,0.27,,,,4.57,,,,,,,177.89,0.84,,46.75,104.33,,74.9,202.87,1.41,0.31,,0.59,,3.48,,,,,,0.0,0.0,,,,0.00,,,,,,,,,,,,2.32,0.12,,,,,0.0,,0.02,,1.21,,,,,,,,,,,,27.41,,,,0.00,,0.00,,,,5791.97,,252.79,485.89,188.98,126.07,310.01,226.82,,325.26,147.83,621.48,,207.05,24.00,330.80,553.11,1257.06,299.54,129.49,305.80,,,,,,,,0.00,,,0.99,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.01,,,,0.66,,,,0.29,,,0.04,,,,,,,,,0.00,,,0.01,,,,2.22,,,0.05,,0.01,,,,,,,,2.63,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,,0.00,,,,0.00,,,0.00,,,,,,0.00,0.00,,0.00,,0.00,,,,,,1.09,,,,,식약처 영양실태조사('20),식품의약품안전처
6783,6784,D018003ZZAVG,D018003,음식,품목대표,찰떡,2020,전국(대표),평균,곡류 및 서류,떡류,100.0,g,,,218.16,,47.44,,6.78,2.44,,42.27,2.98,1.13,1.84,0.00,0.00,0.00,,,,3.77,,,,,,,19.38,0.75,,36.22,91.0,,191.12,187.83,1.01,0.17,,0.59,,9.91,,,,,,0.41,3.6,,,,0.00,,,,,,,,,,,,1.85,0.05,,,,,0.0,,0.17,,0.0,,,,,,,,,,,,33.99,,,,0.00,,1.85,,,,6322.76,,272.81,537.66,353.81,88.84,358.99,238.95,,357.44,150.26,579.89,,153.73,59.17,314.36,678.19,1209.16,285.03,329.48,354.99,,,,,,,,0.00,,,0.28,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.00,,,,0.22,,,,0.05,,,0.00,,,,,,,,,0.00,,,0.00,,,,0.32,,,0.02,,0.00,,,,,,,,0.77,,,0.12,,,0.00,,,0.00,,,0.00,,0.00,,,,0.00,,,,0.00,,,0.00,,,,,,0.00,0.00,,0.00,,0.00,,,,,,1.07,,,,,식약처 영양실태조사('20),식품의약품안전처
6781,6782,D018001ZZAVG,D018001,음식,품목대표,송편,2020,전국(대표),평균,곡류 및 서류,떡류,100.0,g,,,219.01,,48.27,,4.65,3.23,,42.83,1.98,0.04,0.75,1.00,0.00,0.19,,,,4.38,,,,,,,96.23,0.46,,32.02,64.88,,49.58,259.75,0.95,0.21,,0.44,,3.95,,,,,,0.0,0.0,,,,0.00,,,,,,,,,,,,1.40,0.09,,,,,0.31,,0.01,,0.48,,,,,,,,,,,,16.40,,,,0.00,,0.00,,,,3472.16,,137.29,312.80,117.77,19.72,213.70,150.94,,188.66,87.80,365.59,,98.76,19.99,193.08,331.56,781.92,178.79,69.43,204.35,,,,,,,,0.00,,,0.62,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.01,,,,0.43,,,,0.16,,,0.02,,,,,,,,,0.00,,,0.00,,,,1.22,,,0.03,,0.01,,,,,,,,1.43,,,0.18,,,0.00,,,0.00,,,0.00,,0.00,,,,0.00,,,,0.00,,,0.00,,,,,,0.00,0.00,,0.00,,0.00,,,,,,1.02,,,,,식약처 영양실태조사('20),식품의약품안전처
10040,2338,R002398ZZAVG,R002398,농축산물,품목대표,문어,2019,전국(대표),평균,농축산물,어패류 및 기타 수산물,100.0,g,,,99.0,,76.2,,21.7,0.7,,0.1,,,,,,,,,,,,,,,,,19.0,0.2,,52,120.0,,240.0,230.0,1.8,0.43,,0.04,,28,1,8,,,,5.0,0.0,,,,,,1.9,,1.9,0,0,0,,,,,,,,,,,0.03,,0.05,,1.9,,,,,,0.17,,0.07,,,5.6,2,,,,1.2,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0.20,0.02,0.06,,,,,,,,,,,,,,,2,,1,,32,,3,,21,,,0,,,,,,0.02,,,0,,,1,,0,,,,,,,8,,tr,,1,0.12,,,tr,,,tr,,,,,,1,,,0,,15,,,,35,,0,,5,,,63,,,0.10,0.02,,,,,,,,,,,0.6,1.3,0,,,,JAPAN('15),국립농업과학원
9307,1605,R001659ZZAVG,R001659,농축산물,품목대표,소고기,2019,전국(대표),평균,농축산물,육류,100.0,g,,,278.0,,59.2,,16.9,22.8,,0.0,,,,,,,,,,,,,,,,,51.0,,,,134.0,,234.0,43.0,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.14,,0.29,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.1,,,,,농진청('11),국립농업과학원
136,137,D000238ZZAVG,D000238,음식,품목대표,오곡밥,2019,전국(대표),평균,밥류,쌀밥.잡곡밥류,250.0,g,,,388.81639784428,,153.247068608237,,11.9518142617086,1.30265244429962,,82.3213171996872,0.173632005884523,0,0,0.173632005884523,0,0,,,,6.29608768716638,,,,,,,27.5696550423012,,1.67397494215968,61.71,183.915785685195,,283.065017024673,113.895061096956,2,0.24,,1.07,,4,,,,,,0,8.76328644893662,,,,,,,,,,,,,,,,2.31,0.36,,,,,0.118304493814219,,0.0370620939694639,,0.415497770701888,,,,,,,,,,,,39.12,,,,0,,0,,,,,,438.83,1074.22,512.37,187.73,618.76,427.36,,544.24,282.76,709.69,,305.32,204.14,703.82,1092.79,2224.59,95.08,609.2,636.1,,,,,,,,0,,,0.423401378874519,,0,,0,,0,,0,,0,,,,0,,,,0.4,,,,0.1,,,0,,,,,,,,,0,,,0,,,,0.4,,,0,,0.1,,,,,,,,1,,,0.1,,,0,,,0,,,0,,0,,,,0,,,,0,,,0,,,,,,0,0,,0,,0,,,,,,1.17714748606716,,,,,(주)대산후드,식품의약품안전처
6981,6982,D018201ZZAVG,D018201,음식,품목대표,보리밥,2020,전국(대표),평균,밥류,쌀밥.잡곡밥류,200.0,g,,,321.63,,119.72,,5.8,0.48,,73.54,5.14,0.00,0.00,0.00,0.00,5.14,,,,4.87,,,,,,,13.80,0.39,,14.35,67.81,,56.29,7.85,1.52,0.27,,0.83,,1.52,,,,,,0.00,0.00,,,,0.00,,,,,,,,,,,,0.57,0.00,,,,,0.07,,0.01,,0.09,,,,,,,,,,,,9.96,,,,0.00,,0.04,,,,4787.95,,153.09,424.24,166.08,107.93,285.92,163.04,,216.05,102.30,373.09,,155.08,80.14,276.72,434.81,1011.91,231.94,317.31,288.31,,,,,,,,0.00,,,0.20,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.01,,,,0.17,,,,0.01,,,0.00,,,,,,,,,0.00,,,0.00,,,,0.10,,,0.00,,0.00,,,,,,,,0.26,,,0.01,,,0.00,,,0.00,,,0.00,,0.00,,,,0.00,,,,0.00,,,0.00,,,,,,0.00,0.00,,0.00,,0.00,,,,,,0.47,,,,,식약처 영양실태조사('20),식품의약품안전처
6994,6995,D018214ZZAVG,D018214,음식,품목대표,영양돌솥밥,2020,전국(대표),평균,밥류,기타 밥류,350.0,g,,,643.16,,201.02,,12.02,10.03,,126.22,2.22,1.32,0.48,0.42,0.00,0.00,,,,7.46,,,,,,,30.35,1.68,,24.10,111.16,,126.52,21.94,4.00,0.43,,1.03,,7.26,,,,,,0.00,433.20,,,,0.00,,,,,,,,,,,,5.20,0.83,,,,,0.11,,0.11,,0.76,,,,,,,,,,,,30.35,,,,0.00,,0.00,,,,9851.29,,401.09,931.52,386.19,206.29,548.10,363.84,,524.99,135.44,859.84,,303.22,103.45,596.07,1040.53,1953.12,479.73,472.89,544.99,,,,,,,,0.00,,,2.12,,0.00,,0.01,,0.01,,0.03,,0.19,,,,0.17,,,,1.39,,,,0.31,,,0.02,,,,,,,,,0.01,,,0.02,,,,1.25,,,0.08,,0.01,,,,,,,,2.16,,,0.25,,,0.01,,,0.00,,,0.00,,0.00,,,,0.00,,,,0.00,,,0.00,,,,,,0.05,0.03,,0.02,,0.00,,,,,,0.72,,,,,식약처 영양실태조사('20),식품의약품안전처
6972,6973,D018192ZZAVG,D018192,음식,품목대표,김치볶음밥,2020,전국(대표),평균,밥류,볶음밥류,330.0,g,,,550.64,,224.86,,17.56,30.30,,51.93,45.85,0.79,23.61,21.45,0.00,0.00,,,,9.35,,,,,,,98.06,2.30,,51.20,238.40,,553.12,1549.8,1.89,0.21,,0.80,,48.87,,,,,,42.79,464.88,,,,0.00,,,,,,,,,,,,10.54,0.15,,,,,0.89,,0.32,,0.05,,,,,,,,,,,,84.63,,,,0.93,,13.76,,,,14575.50,,652.56,1196.60,839.39,325.23,753.91,652.97,,936.27,280.07,1033.90,,505.84,247.42,873.51,1459.44,2731.56,537.03,592.29,957.51,,,,,,,,232.34,,,4.73,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.04,,,,3.35,,,,1.27,,,0.08,,,,,,,,,0.00,,,0.18,,,,7.23,,,0.35,,0.05,,,,,,,,9.63,,,0.77,,,0.04,,,0.02,,,0.01,,0.14,,,,0.00,,,,0.01,,,0.04,,,,,,0.14,0.03,,0.09,,0.02,,,,,,5.35,,,,,식약처 영양실태조사('20),식품의약품안전처
119,120,D000216ZZAVG,D000216,음식,품목대표,멸치주먹밥,2019,전국(대표),평균,밥류,김밥(초밥)류,150.0,g,,,312.0,,78.1,,9.0,6.6,,54.3,0.9,0.4,0,0.3,0,0.1,,,,3.4,,,,,,,109.96,,0.89,53.87,172.64,,138.4,496.21,1.41,0.14,,0.64,,21.53,,,,,,9.84,178.74,,,,,,,,,,,,,,,,2.34,0.22,,,,,0,,0.04,,0.45,,,,,,,,,,,,28.9,,,,0.04,,0,,,,,,285.63,659.76,478.64,185.7,380.08,336.21,,382.86,182,598.73,,204.84,95.97,499.31,828.12,1438.39,50.67,350.87,411.35,,,,,,,,42.45,,,1.1,,0,,0,,0,,0,,0,,,,0,,,,0.8,,,,0.2,,,0,,,,,,,,,0,,,0,,,,1.7,,,0.1,,0.2,,,,,,,,2.5,,,0.3,,,0,,,0,,,0,,0,,,,0.1,,,,0,,,0.1,,,,,,0,0,,0,,0,,,,,,1.9,,,,,식약처('15) 제3권,식품의약품안전처
123,124,D000223ZZAVG,D000223,음식,품목대표,삼선볶음밥,2019,전국(대표),평균,밥류,볶음밥류,400.0,g,,,686.108432795443,,257.568386664896,,26.2368016729855,26.4608000664941,,85.7535063762636,1.58191583238343,0,0.224733333333333,0.927482499050096,0,0.4297,,,,9.34715576947212,,,,,,,90.3219253846994,,3.14532293507759,44.09,317.596370124519,,319.762348604095,1213.562069884,2.6,0.4,,0.95,,0,,,,,,60.3649807759665,559.015019341749,,,,,,,,,,,,,,,,11.17,0.2,,,,,0.466485208835589,,0.192186435320998,,6.04270800845662,,,,,,,,,,,,0,,,,0,,1.8844681358103,,,,,,1091.42,1992.36,1687.32,645.84,1211.58,1100.19,,1308.57,591.92,1754.02,,804.6,368.78,1491.48,2648.77,5387.59,1205.48,1076.67,1493.63,,,,,,,,326.523619632869,,,6.33282958762264,,0,,0,,0,,0,,0,,,,0.1,,,,4.5,,,,1.6,,,0.1,,,,,,,,,0,,,0.2,,,,7.3,,,0.8,,0.1,,,,,,,,9.8,,,1,,,0.1,,,0,,,0,,0.1,,,,0.1,,,,0,,,0.2,,,,,,0.152470896206097,0,,0.1,,0,,,,,,3.98050521936069,,,,,식약처('13) 제2권,식품의약품안전처
6985,6986,D018205ZZAVG,D018205,음식,품목대표,새우볶음밥,2020,전국(대표),평균,밥류,볶음밥류,370.0,g,,,635.75,,237.19,,23.33,22.70,,84.54,2.63,1.10,0.97,0.55,0.00,0.00,,,,5.97,,,,,,,45.10,1.28,,28.27,230.47,,239.84,538.64,2.17,0.26,,0.82,,42.28,,,,,,46.67,1126.57,,,,0.00,,,,,,,,,,,,12.28,0.25,,,,,0.01,,0.37,,3.76,,,,,,,,,,,,135.21,,,,0.89,,15.24,,,,20625.81,,911.49,1759.56,1413.04,543.16,1047.87,909.11,,1234.09,409.23,1592.93,,650.47,278.61,1223.30,2121.86,3619.83,866.44,864.19,1180.63,,,,,,,,261.68,,,4.40,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.04,,,,3.14,,,,1.15,,,0.07,,,,,,,,,0.00,,,0.13,,,,5.96,,,0.34,,0.05,,,,,,,,9.95,,,1.06,,,0.07,,,0.02,,,0.01,,0.12,,,,0.03,,,,0.00,,,0.07,,,,,,0.11,0.01,,0.08,,0.02,,,,,,2.25,,,,,식약처 영양실태조사('20),식품의약품안전처
6993,6994,D018213ZZAVG,D018213,음식,품목대표,알밥,2020,전국(대표),평균,밥류,기타 밥류,330.0,g,,,422.13,,240.30,,15.61,16.86,,51.99,7.60,0.24,1.84,1.83,0.00,3.68,,,,11.55,,,,,,,141.93,1.45,,47.55,199.74,,421.66,1418.08,2.47,0.13,,0.57,,50.49,,,,,,0.00,1539.57,,,,0.00,,,,,,,,,,,,3.80,0.18,,,,,1.25,,0.12,,0.00,,,,,,,,,,,,23.55,,,,6.38,,8.72,,,,11875.95,,0.00,1076.71,769.55,224.21,556.92,592.30,,586.34,239.18,746.21,,342.50,270.59,921.85,1055.08,2615.87,672.95,457.33,748.36,,,,,,,,151.75,,,1.96,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.09,,,,1.32,,,,0.51,,,0.05,,,,,,,,,0.00,,,0.15,,,,3.18,,,0.16,,0.09,,,,,,,,3.64,,,0.12,,,0.00,,,0.04,,,0.01,,0.03,,,,0.20,,,,0.30,,,0.00,,,,,,0.10,0.04,,0.06,,0.00,,,,,,5.24,,,,,식약처 영양실태조사('20),식품의약품안전처
133,134,D000235117AVG,D000235,음식,품목대표,약초비빔밥,2019,산청,평균,밥류,비빔밥류,400.0,g,,,511.8,,287.9,,11.9,15.9,,80.2,2.9,0,0.7,0.8,0,1.4,,,,10.8,,,,,,,245.3,,2.71,74.27,192.43,,524.15,971.61,2.58,0.46,,2.27,,13.22,,,,,,0,2654.24,,,,,,,,,,,,,,,,11.41,0.49,,,,,0.07,,0.13,,2.24,,,,,,,,,,,,59.07,,,,0,,1.2,,,,,,416.373166933696,848.780703753471,499.489024214592,182.010518173995,556.718187114185,447.90601118119,,577.15348663364,246.845723919086,799.005353548343,,348.237885033199,118.419132439174,572.721852310652,1020.28421823424,1774.63698916713,510.681547143037,470.982845167827,534.746989084242,,,,,,,,0,,,2.4,,0,,0,,0,,0,,0,,,,0.0201819804369873,,,,1.67243966837756,,,,0.600196963591067,,,0.0594099455610982,,,,,,,,,0,,,0.0158690680883435,,,,3.61518214243064,,,0.164946927200373,,0.0352441391358285,,,,,,,,6.62629661538299,,,0.900754884674924,,,0.0435625394562325,,,0.00422596338627556,,,0,,0.0168466148793036,,,,0.0192577431742767,,,,0,,,0,,,,,,0.1,0.010762216686731,,0.0704923646085933,,0.00403886801747226,,,,,,4,,,,,식약처('16) 제4권,식품의약품안전처
6995,6996,D018215ZZAVG,D018215,음식,품목대표,오므라이스,2020,전국(대표),평균,밥류,볶음밥류,400.0,g,,,692.71,,257.28,,25.98,28.91,,82.14,12.76,4.30,2.91,3.05,2.50,0.00,,,,9.63,,,,,,,77.12,3.36,,48.95,370.13,,652.18,1730.11,3.67,0.60,,0.82,,69.64,,,,,,124.85,1591.18,,,,0.00,,,,,,,,,,,,8.88,0.28,,,,,0.55,,0.41,,1.97,,,,,,,,,,,,213.40,,,,1.54,,268.95,,,,25287.16,,1160.45,2135.13,1637.64,683.69,1377.59,1214.70,,1644.06,583.45,1811.31,,881.02,401.39,1467.05,2577.54,3996.78,1029.36,1066.74,1619.27,,,,,,,,347.95,,,5.50,,0.00,,0.00,,0.00,,0.01,,0.01,,,,0.10,,,,3.95,,,,1.40,,,0.03,,,,,,,,,0.01,,,0.33,,,,6.33,,,0.40,,0.07,,,,,,,,6.36,,,0.61,,,0.03,,,0.04,,,0.02,,0.24,,,,0.00,,,,0.01,,,0.06,,,,,,0.09,0.02,,0.05,,0.02,,,,,,5.68,,,,,식약처 영양실태조사('20),식품의약품안전처
6999,7000,D018219ZZAVG,D018219,음식,품목대표,육회비빔밥,2020,전국(대표),평균,밥류,비빔밥류,300.0,g,,,442.29,,197.22,,19.16,10.07,,68.76,13.36,0.00,1.80,0.00,0.00,11.55,,,,7.75,,,,,,,83.93,2.68,,70.72,286.37,,532.99,1337.23,7.41,0.27,,1.07,,26.20,,,,,,0.00,1280.22,,,,0.00,,,,,,,,,,,,4.87,0.32,,,,,0.25,,0.12,,0.00,,,,,,,,,,,,42.31,,,,1.63,,0.00,,,,15699.52,,642.34,1339.51,1183.20,256.35,721.36,744.73,,790.97,418.32,1169.72,,431.44,167.72,1000.84,1726.90,2757.59,748.26,690.57,909.72,,,,,,,,91.69,,,2.31,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.06,,,,1.70,,,,0.54,,,0.02,,,,,,,,,0.01,,,0.18,,,,2.96,,,0.08,,0.02,,,,,,,,1.97,,,0.12,,,0.00,,,0.00,,,0.01,,0.00,,,,0.01,,,,0.00,,,0.00,,,,,,0.04,0.02,,0.02,,0.00,,,,,,4.79,,,,,식약처 영양실태조사('20),식품의약품안전처
147,148,D000260ZZAVG,D000260,음식,품목대표,해물볶음밥,2019,전국(대표),평균,밥류,볶음밥류,400.0,g,,,705.217274162188,,253.427504510226,,25.1049333333333,26.9958221137549,,90.4587854512653,1.22165171264276,0.188500913862468,0.198858005843746,0.722181681825435,0.0671111111111111,0.125444444444444,,,,11.6656370508893,,,,,,,80.6964841160226,,2.54380016932235,49.22,309.626390737509,,337.247300409522,1074.34854179813,2.84,0.35,,0.87,,0,,,,,,24.2896412555934,550.176681878732,,,,,,,,,,,,,,,,12.99,0.38,,,,,0.0150255446614595,,0.237581047298038,,1.57640470852681,,,,,,,,,,,,0,,,,0,,0,,,,,,944.91,2032.33,1619.84,578.76,1184.38,1036.3,,1175.71,508.98,1698.05,,641.99,207.74,1430.21,2546.99,5072.54,1185.39,991.55,1395.03,,,,,,,,241.804486822671,,,5.38005540655371,,0,,0,,0,,0,,0,,,,0.1,,,,4,,,,1.2,,,0.1,,,,,,,,,0,,,0.2,,,,6.9,,,0.5,,0.1,,,,,,,,9.7,,,1.1,,,0.1,,,0,,,0,,0.1,,,,0.1,,,,0,,,0.2,,,,,,0.152131734024471,0,,0.1,,0,,,,,,4.01295459142047,,,,,식약처('13) 제2권,식품의약품안전처
117,118,D000214ZZAVG,D000214,음식,품목대표,류산슬덮밥,2019,전국(대표),평균,밥류,덮밥류,550.0,g,,,574.991540537132,,425.086329235783,,26.9621458333333,19.039271796412,,73.9473777590226,0.419410450746581,0,0,0.308722950746581,0,0.1106875,,,,10.1818384781363,,,,,,,110.350039619508,,4.91492970595763,56.31,260.182174362732,,355.377210701966,1579.34758437141,2.53,0.4,,0.77,,0,,,,,,0,229.045956647563,,,,,,,,,,,,,,,,11.43,0.53,,,,,0.0600989274208865,,0.109471914627448,,8.98297865302146,,,,,,,,,,,,0,,,,0,,7.72784494975354,,,,,,936.64,1748.11,1557.24,507.15,995.14,1036.78,,1100.1,523.59,1773.86,,711.95,221.52,1439.12,2412.92,8008.03,1606.38,1128.54,1134.67,,,,,,,,120.865740382037,,,3.39452482509706,,0,,0,,0,,0,,0,,,,0,,,,2.4,,,,0.9,,,0.1,,,,,,,,,0,,,0.1,,,,4.2,,,0.4,,0.1,,,,,,,,7.7,,,0.8,,,0,,,0,,,0,,0,,,,0.1,,,,0,,,0.1,,,,,,0.114967871343542,0,,0.1,,0,,,,,,4.9648753754491,,,,,식약처('13) 제2권,식품의약품안전처
6983,6984,D018203ZZAVG,D018203,음식,품목대표,불고기덮밥,2020,전국(대표),평균,밥류,덮밥류,400.0,g,,,728.18,,240.62,,26.39,21.25,,107.84,0.28,0.00,0.00,0.28,0.00,0.00,,,,11.03,,,,,,,24.61,3.27,,38.82,291.54,,552.67,1011.43,8.48,0.29,,1.35,,40.07,,,,,,0.00,26.66,,,,0.00,,,,,,,,,,,,2.08,0.26,,,,,0.65,,0.24,,0.00,,,,,,,,,,,,17.63,,,,1.81,,0.00,,,,23082.86,,913.08,1923.53,1742.49,315.12,1048.40,1105.30,,1078.01,785.84,1602.75,,384.61,423.16,1519.90,2274.08,4695.69,1207.40,870.17,1193.33,,,,,,,,63.33,,,5.58,,0.00,,0.00,,0.00,,0.00,,0.00,,,,0.39,,,,3.09,,,,2.08,,,0.03,,,,,,,,,0.06,,,0.30,,,,4.51,,,0.19,,0.03,,,,,,,,1.14,,,0.04,,,0.00,,,0.00,,,0.01,,0.04,,,,0.00,,,,0.00,,,0.00,,,,,,0.97,0.77,,0.19,,0.01,,,,,,3.89,,,,,식약처 영양실태조사('20),식품의약품안전처
